15424384472048653705,6923644268503,蒙牛真果粒牛奶饮品莓果粒50ml,1,3.5,3.5,2.1,1,3
15424384472048653705,6901028084321,娇子阳光包装,1,32,32,88,1,10
154243844383524379185,6901028191043,白沙品包装,1,9.5,9.5,0,1,0
15424384474138396422,6901028001618,双喜经典1906包装,2,17,17,15.05,1,8
15424384474138396422,6926892524001,银鹭花生牛奶450ml,1,4,4,0,1,2
15424384474138396422,6920548862011,旺仔QQ糖橙,2,1,1,0,1,0
15424384474138396422,99999999-1,无码商品,1,1,1,0,1,0
15424384474138396422,6925303730574,统一阿萨姆原味奶茶500ml,1,4,4,0,1,2
15424384474138396422,6921294393798,康师傅茉莉蜜茶550ml,1,3,3,0,1,2
15424384474138396422,6934502300709,东鹏特饮维生素功能饮料,1,3,3,0,1,2
15424384474138396422,6956416203549,美汁源果粒奶优原味水果牛奶饮料450ml,1,4,4,0,1,2
15424384474138396422,6911988006592,可比克原味薯片桶装05g,1,8,8,0,10,6
15424384474138396422,6921168504015,HA夫尖叫活性肽运动饮料550ml,1,4,4,0,1,2
15424384474138396422,99999999-2,无码商品,1,1,1,0,1,0
15424384474138396422,6924187851160,洽洽焦糖瓜108g,1,6,6,4.5,1,8
15424384487658652571,6923644268503,蒙牛真果粒牛奶饮品莓果粒50ml,1,3.5,3.5,2.1,1,3
154243845162519347843,6941076000492,千里香香腊肠条170g,1,4,4,0,10,8
154243845162519347843,6927525900025,辣哈哈牛筋大王8g,1,4.5,4.5,0,10,8
154243845162519347843,6936599800100,林妹妹麻辣片包,1,4,4,0,1,4
154243844885812286916,6954767432076,雪碧清爽柠檬味汽水,1,3,3,2.2,1,2
154243845186023065635,6952265300156,正妙牛筋大王45g,1,5.5,5.5,0,1,0
154243845186023065635,6936599800131,香飘飘鸡蛋片包,1,4,4,3.01,10,8
154243845186023065635,6939418902313,毛豆,5,1,1,0.65,10,8
154243845186023065635,6936869215085,味芝元鱼尾26g,3,1.5,1.5,1.15,10,8
154243845186023065635,6932276310481,金箭辣牛肉粒0g,1,6,6,0,1,0
154243845186023065635,6925668402208,东旺真牛素牛筋80g,2,3.5,3.5,2.16,10,8
154243845186023065635,6901028191012,白沙软包装,1,6.5,6.5,6.15,21,8
15424384487245905402,6921294398342,康师傅劲凉冰红茶,2,3,3,0,1,4
15424384487245905402,6921294305012,康师傅 冰红茶（柠檬口味茶饮品）,1,3,3,0,1,4
154243844464316629102,6925909980151,张新发槟榔35g,1,18,18,16,10,8
154243844464316629102,6901028193498,芙蓉王包装,1,25,25,21.83,1,8
154243845718910972315,6901028063364,白沙新精品二代包装,1,10,10,8.8,1,8
154243845920014003443,6903148223130,飘柔兰花长效清爽去屑洗发露700ml,1,28,28,0,1,0
154243846045219213939,6931273213559,食用槟榔运当头8g,1,13,13,10.9,10,8
154243846045219213939,6925909980151,张新发槟榔5g,1,18,18,16,10,8
154243846174220439202,6901028311151,云烟紫包装,2,10,10,9.01,21,8
154243846174220439202,6931273213559,食用槟榔运当头8g,1,15,15,12,10,8
154243846174220439202,6901028937498,好猫丝猴包装,1,15,15,0,21,8
15424384621849425892,6925814851362,小龙王九总槟榔28g,1,13,13,6.5,1,8
15424384543523181618,6907992100043,优酸乳乳饮料——AD钙,1,2,2,1.33,1,3
15424384640948654121,6922266438882,清风无芯卷纸,1,7,7,55,1,4
15424384640948654121,6915324767246,妮维雅晶纯皙白泡沫洁面乳00g,1,19,19,0,1,13
15424384640948654121,6924160714093,无穷烤鸡小腿蜂蜜味60g,1,9.5,9.5,8,1,8
154243846077617655942,6901028191029,白沙包装,3,6.5,6.5,4.77,1,8
15424384660588652335,6915324767246,妮维雅晶纯皙白泡沫洁面乳00g,2,19,19,0,1,13
15424384683449422900,6901028118170,利群版包装,1,14,14,12.29,1,8
15424384679438651614,6923644268503,蒙牛真果粒牛奶饮品莓果粒50ml,2,3.5,3.5,2.1,1,3
154243846866923431475,6901028191043,白沙(精品)【包装】,1,9,9,7.63,21,8
15424384697188653198,6923644268503,蒙牛真果粒牛奶饮品莓果粒50ml,2,3.5,3.5,2.1,1,3
154243846876823094463,6901028191043,白沙品包装,1,10,10,7.63,21,8
154243847097324376542,6901028193498,芙蓉王包装,1,25,25,0,1,0
15424384715046472805,6901028201728,芙蓉王(硬细支)97S硬盒【条装】,1,280,280,0,1,10
15424384748468658538,6903148116975,汰渍全效360度洗衣粉洁雅百合香型15Kg,1,16,16,12,1,7
15424384748468658538,6910019007614,雕牌超效加酶无磷洗衣粉08g,2,5,5,3.75,1,7
15424384748468658538,6901028084321,娇子阳光包装,2,32,32,88,1,10
15424384748468658538,6909131169201,中国劲酒25ml,1,10,10,8.5,1,2
15424384748468658538,6923644268503,蒙牛真果粒牛奶饮品莓果粒50ml,1,3.5,3.5,2.1,1,3
154243847316123032230,6931273213559,食用槟榔运当头8g,1,13,13,0,10,8
154243847316123032230,6925909980151,张新发槟榔5g,2,18,18,16,10,8
154243847316123032230,6901028193498,芙蓉王包装,1,25,25,21.83,21,8
15424384768806688828,6907992513652,伊利优酸乳果粒酸奶饮品黄桃味245g,1,3.5,3.5,0,1,4
15424384768806688828,6924743919266,乐事青柠味70g,1,6,6,0,10,8
15424384766788651512,6903148116975,汰渍全效360度洗衣粉洁雅百合香型15Kg,2,16,16,12,1,7
15424384402362009105,6927584206250,D03一品刀,1,35,35,0,1,0
15424384782428656730,6903148116975,汰渍全效360度洗衣粉洁雅百合香型15Kg,2,16,16,12,1,7
15424384791985054948,6901028005029,双喜金五叶神,1,11,11,0,1,8
15424384798798651368,6903148116975,汰渍全效360度洗衣粉洁雅百合香型15Kg,2,16,16,12,1,7
154243848231622264076,6901028063814,芙蓉王75mm包装,1,26,26,22.5,21,8
15424384919813786477,6901028005029,新版五叶神,1,12,12,10.3,1,3
15424384919813786477,6903148230619,佳洁士防蛀修护牙膏（薄荷啫喱）,1,13,13,8.83,1,0
15424384919813786477,6920174755343,立白超洁清新无磷洗衣粉1800g,1,22,22,17,1,7
15424384838678658534,6903148116975,汰渍全效360度洗衣粉洁雅百合香型15Kg,1,16,16,12,1,7
154243848485112282031,69027086,益达含木糖醇无糖口香糖爽西瓜味3g,1,3,3,2.2,1,10
154243848301624377517,6901028193498,芙蓉王包装,1,25,25,0,1,0
15424384860768655814,6903148116975,汰渍全效360度洗衣粉洁雅百合香型15Kg,1,16,16,12,1,7
15424384860768655814,6910019009878,雕牌超效加酶洗衣粉52g,1,3,3,2,1,7
15424384860768655814,6910019007614,雕牌超效加酶无磷洗衣粉08g,2,5,5,3.75,1,7
154243831670821985834,6901028192095,白沙天天向上细支包装,1,15,15,12.93,21,8
154243848782810963032,6958214616880,叼嘴巴十元槟榔,1,10,10,8,1,0
154243848782810963032,6901028191043,白沙(硬新精品),1,9,9,7.65,1,8
15424384875168916614,8888075018609,555冰,1,26,26,23.17,1,8
15424384857185902899,6921294398342,康师傅劲凉冰红茶,2,3,3,0,1,4
15424384857185902899,6956367338666,王老吉凉茶植物饮料500ml,2,4,4,0,1,2
15424384857185902899,6921294305012,康师傅 冰红茶（柠檬口味茶饮品）,2,3,3,0,1,4
15424384882698656611,6903148078907,汰渍净白去渍无磷洗衣粉16kg,1,11,11,8.5,1,7
15424384882698656611,6903148116975,汰渍全效360度洗衣粉洁雅百合香型15Kg,1,16,16,12,1,7
15424384882698656611,6910019007614,雕牌超效加酶无磷洗衣粉08g,2,5,5,3.75,1,7
15424384906358653771,6903148078907,汰渍净白去渍无磷洗衣粉16kg,2,11,11,8.5,1,7
15424384906358653771,6903148116975,汰渍全效360度洗衣粉洁雅百合香型15Kg,1,16,16,12,1,7
154243849504619293953,6942865835325,超薄天鹅绒加裆连裤袜10D,1,15,15,0,9,3
154243849504619293953,6931652600888,永吉高档红包,1,1,1,0,9,4
154243849504619293953,6917790990166,百钻食用小苏打250g,1,4,4,0,20,7
154243849504619293953,6903148048986,飘柔滋润去屑洗发水400ml,1,28,28,0,8,2
154243849504619293953,6903148082119,舒服佳沐浴露400ml,1,25,25,0,8,2
154243848401918156901,6927573122479,200原味乳酸菌饮品,1,2.5,2.5,0.01,11,2
154243848401918156901,001,1元小零食,2,1,1,0.75,1,4
154243848401918156901,6901668005960,奥利奥金装草莓味夹心饼干7g,1,8,8,5,1,3
154243848401918156901,6925303723910,统一冰红茶1L,1,4,4,3.13,1,2
154243848401918156901,6921176625412,喔喔奶糖,1,8,8,6,1,4
154243849902623957078,6901028942898,双喜精品好日子包装,1,11,11,9.32,21,8
15424384980868655496,6903148116975,汰渍全效360度洗衣粉洁雅百合香型15Kg,2,16,16,12,1,7
15424384980868655496,6910019009878,雕牌超效加酶洗衣粉52g,2,3,3,2,1,7
154243849869214488526,6956416200456,酷儿葡萄汁饮料,2,5,5,0,1,4
154243850354020278199,6901028180801,黄鹤楼下名楼包装,2,16,16,15.4,21,8
154243850660123146913,6901285991219,怡宝饮用纯净水555毫升,1,2,2,1.2,11,2
154243850954819294491,6923861187212,R03P红野马铁壳4粒,1,1.5,1.5,0,9,4
154243850954819294491,6931060700026,拜迪牌无菌肤色创口贴,1,0.5,0.5,0,9,4
154243856240417553183,99999999-1,无码商品,1,43,43,0,1,0
15424384962143185562,69029110,益达口香糖32g  12片装,1,5,5,3.9,1,4
15424384962143185562,6944649700126,1.5L饮用纯净水,1,3,3,2.08,1,2
15424384962143185562,6900873000777,康师傅珍品红烧牛肉106g,1,4,4,3.2,1,14
15424384962143185562,6900873060061,康师傅珍品红烧牛肉面,1,2.5,2.5,0,1,0
154243851430019297485,6903148030479,飘柔家庭护理绿茶长效清爽去油洗发露400ml,1,18,18,0,8,2
154243852045814551433,6928804011173,500ml可口可乐,1,3,3,0,1,4
154243851413420704456,6901028191043,白沙品包装,2,10,10,7.63,21,8
15424385126743506817,6901285991219,555g怡宝饮用纯净水,1,2,2,2,1,2
15424385126743506817,6970441500077,110克桃李吉士排面包,1,4,4,3.5,1,8
15424385126743506817,6970441500442,桃李蔓越莓核桃面包,1,6.5,6.5,5.2,1,4
154243852286619291641,6934024590367,佳得乐蓝莓味600ml,1,5,5,0,11,2
15424385181207404872,6901028191029,白沙,1,6.5,6.5,4.77,1,8
154243852611319292961,6906151623959,牛栏山陈酿白酒52度500ml,1,22,22,20,11,2
154243851817324373772,6901028180573,黄鹤楼蓝包装,1,19,19,0,1,0
154243852540217667149,6933125698873,15元伍子醉,1,15,15,10.91,1,8
154243852540217667149,6901028316880,红塔山新时代,1,10,10,9,1,6081
154243848200413041762,6942886301199,欧式蛋糕橙味68g,1,8,8,4.6,1,8
154243853290919297615,6933051645057,加粗防滑衣架,1,2.5,2.5,0,9,4
154243853290919297615,6921168509256,农夫山泉用天然水550ml,1,2,2,0,11,2
154243854036514553026,6911316375307,33G阿尔卑斯酸奶软糖,1,3,3,1.4,1,0
154243854036514553026,6917541771839,228G特制椰子糖,1,13,13,10,1,0
15424385324646216784,0309,05元棒棒糖,2,0.5,0.5,0.35,1,4
154243853404214005610,6903148049006,滋润去屑洗发露750ml,1,42,42,0,1,0
154243853717019297757,6931443900173,刷子,1,5,5,0,9,4
154243853717019297757,6923853500838,步云自由剪薄荷除臭,1,6.5,6.5,0,9,4
154243853825411672808,6922507820421,好面熟珍品龙须挂面,1,7,7,5.5,1,4
15424385553563898010,6923644251697,蒙牛随变经典香草口味雪糕75g,1,3,3,1.8,1,0
15424385553563898010,6907992815909,伊利玉米香 40,1,2.5,2.5,1.5,1,16
15424385553563898010,6907992822617,伊利奶提子45支,1,2,2,0.9,1,13
15424385553563898010,6918551812024,雀巢呈真绿茶糯米糍32g,1,3,3,2.35,1,4
15424385445806314694,6920458814353,午后奶茶（原味）500ml,1,4,4,3,1,2
15424385445806314694,6925303730574,统一阿萨姆奶茶500ml,3,4,4,3,1,13
154243854552413126360,69019388,绿箭15g,1,1.5,1.5,1.1,1,10
154243854060012269413,6958214616880,叼嘴巴食用槟榔20g,1,10,10,8,1,8
154243854060012269413,6901028046886,云烟包装,1,10,10,9,1,8
154243853415024444975,6939729902477,500mL芒顿小镇乳酸菌水,1,5,5,0,1,0
15424385005598658410,6903148116975,汰渍全效360度洗衣粉洁雅百合香型15Kg,1,16,16,12,1,7
15424385005598658410,6903148078907,汰渍净白去渍无磷洗衣粉16kg,1,11,11,8.5,1,7
15424385005598658410,6910019007614,雕牌超效加酶无磷洗衣粉08g,3,5,5,3.75,1,7
154243854753123033980,6925909980151,张新发槟榔5g,3,18,18,16,10,8
154243855102919293096,6901826888114,南孚1号大号碱性电池,1,18,18,0,9,4
154243855102919293096,6949810502509,数据线,1,12.5,12.5,0,9,4
15424385484428651934,6903148116975,汰渍全效360度洗衣粉洁雅百合香型15Kg,1,16,16,12,1,7
15424385484428651934,6903148078907,汰渍净白去渍无磷洗衣粉16kg,1,11,11,8.5,1,7
15424385484428651934,6910019009878,雕牌超效加酶洗衣粉52g,1,3,3,2,1,7
15424385503838655832,6903148078907,汰渍净白去渍无磷洗衣粉16kg,1,11,11,8.5,1,7
15424385503838655832,6910019009878,雕牌超效加酶洗衣粉52g,1,3,3,2,1,7
15424385515204861798,6939926600121,双汇岭南风味香肠(常温~火腿肠~不分)6484_50g,1,2.5,2.5,2.3,1,0
15424385515204861798,6914782114326,熊博士口嚼糖水蜜桃味 22g,1,1,1,0,1,10
15424385521878654166,6903148116975,汰渍全效360度洗衣粉洁雅百合香型15Kg,2,16,16,12,1,7
15424385521878654166,6903148078907,汰渍净白去渍无磷洗衣粉16kg,1,11,11,8.5,1,7
15424385536288655579,6903148078907,汰渍净白去渍无磷洗衣粉16kg,1,11,11,8.5,1,7
15424385554698658295,6903148116975,汰渍全效360度洗衣粉洁雅百合香型15Kg,3,16,16,12,1,7
154243861053917556687,99999999-1,无码商品,1,35,35,0,1,0
15424385588108656653,6901028195041,相思鸟包装,1,3,3,1.9,1,8
15424385588108656653,6901028300056,南京包装,2,12,12,10.28,1,8
154243855910511337039,6933075106947,牛奶高钙营养麦片,1,18,18,15,1,7
154243855910511337039,6907992508344,金典牛奶金典有机纯牛奶250ml12,1,68,68,63,1,5
154243855970023474571,6939501802483,口红糖,2,3.5,3.5,0,1,0
154243855970023474571,99999999-1,无码商品,1,2,2,0,1,0
154243855970023474571,6925814851362,小龙王九总槟榔28g,1,14,14,11,10,8
15424385607398654151,6901028046886,云烟包装,2,10,10,8.79,1,8
15424385607398654151,6901028004046,双喜01包装,1,15,15,12.93,1,8
15424385623788653159,6901028046886,云烟包装,1,10,10,8.79,1,8
15424385642176976026,6921168593569,茶π果味茶饮料 蜜桃乌龙茶500ml,1,5,5,0,1,2
15424385642176976026,6907992822761,伊利升级巧乐兹经典香奶棒雪糕 75g,1,3.5,3.5,0,1,13
15424385640173477997,6935284470031,卫来魔芋爽20g,1,1,1,0,1,0
15424385640173477997,6922956301243,路路香辣素牛肉26g,2,1,1,0,1,0
15424385640173477997,6954909100474,素老妈牛肉19g,10,0.5,0.5,0,1,0
15424385640173477997,6922359500045,面包,1,2,2,0,1,0
15424385640173477997,6930341500713,大亨红枣牛奶250ml,1,3,3,0,1,0
15424385649608659999,6901028046886,云烟包装,1,10,10,8.79,1,8
15424385649608659999,6901028004046,双喜01包装,2,15,15,12.93,1,8
154243856882719294434,6901028063906,芙蓉王蓝细支包装,1,35,35,33.92,21,8
154243856882719294434,6932477538028,zb802一次性烟嘴,1,8,8,0,9,4
15424385666518658196,6901028004046,双喜01包装,2,15,15,12.93,1,8
15424385666518658196,6901028046886,云烟包装,1,10,10,8.79,1,8
154243856834924242298,6911988006455,可比克蕃茄味薯片0g,1,4,4,0,1,0
15424385683638656730,6901028004046,双喜01包装,1,15,15,12.93,1,8
15424385683638656730,6901028046886,云烟包装,1,10,10,8.79,1,8
154243856964416713399,6924160714093,无穷烤鸡小腿蜂蜜味60g,2,9,9,6.5,10,8
15424385698228659448,6901028004046,双喜01包装,1,15,15,12.93,1,8
15424385714088655740,6901028046886,云烟包装,1,10,10,8.79,1,8
15424385732638655778,6901028136679,金圣滕王阁盒装,1,10,10,8.8,1,8
15424385752438658466,6901028004046,双喜01包装,1,15,15,12.93,1,8
154243849771523538254,6931273213559,食用槟榔运当头8g,2,15,15,0,10,8
15424385829477801805,5,50斤巷子深米,1,128,128,117,2,7
15424385771188657626,6901028004046,双喜01包装,2,15,15,12.93,1,8
15424385771188657626,6901028046886,云烟包装,2,10,10,8.79,1,8
15424385790298653097,6901028046886,云烟包装,1,10,10,8.79,1,8
15424385790298653097,6901028004046,双喜01包装,2,15,15,12.93,1,8
154243858228819293163,6901028227667,龙凤呈祥开富贵包装,1,10,10,8.8,21,8
154243858048423039057,6925303710187,统一100烧牛肉袋面03g,1,2.5,2.5,0,10,8
154243858048423039057,6946933488178,礼陵正好蛋糕,1,4,4,0,1,8
15424385806848657759,6901028004046,双喜01包装,3,15,15,12.93,1,8
15424385806848657759,6901028046886,云烟包装,2,10,10,8.79,1,8
154243859412920183819,6923644278588,蒙牛纯甄巴氏杀菌热处理风味酸牛奶200ml,1,6,6,3.5,11,3
15424385824178658312,6901028046886,云烟包装,1,10,10,8.79,1,8
15424385824178658312,6901028004046,双喜01包装,1,15,15,12.93,1,8
15424385855296219345,6902890234135,双汇香辣肠,1,1,1,0.85,1,4
15424385855296219345,6921168504022,尖叫运动纤维型饮料550ML,1,5,5,3.8,1,2
15424385842218659973,6901028111263,南京赫门包装,1,16,16,14.31,1,8
15424385842218659973,6901028004046,双喜01包装,1,15,15,12.93,1,8
15424385871018657332,6901028111263,南京赫门包装,2,16,16,14.31,1,8
15424385871018657332,6901028136679,金圣滕王阁盒装,1,10,10,8.8,1,8
15424385889696181583,6905734101112,旺旺仙贝55g,1,4.5,4.5,3.2,1,7
15424385897737969313,6954767432076,雪碧清爽柠檬味汽水,1,3,3,2.2,1,2
15424385897737969313,6940159410029,百事可乐可乐型汽水,1,3,3,2.1,1,2
15424385891368656229,6901028136679,金圣滕王阁盒装,2,10,10,8.8,1,8
15424385891368656229,6901028111263,南京赫门包装,1,16,16,14.31,1,8
15424385519692009653,6901028180559,硬包黄鹤楼雅香金,1,16,16,13.5,1,3
154243859208713124023,6901028193498,芙蓉王包装,1,25,25,22.3,1,8
15424385911588651228,6901028111263,南京赫门包装,1,16,16,14.31,1,8
15424385911588651228,6901028136679,金圣滕王阁盒装,2,10,10,8.8,1,8
154243858881514632237,6901028062312,南京二钗烤烟包装,1,27,27,24.38,1,8
15424385930928651839,6901028136679,金圣滕王阁盒装,1,10,10,8.8,1,8
15424385930928651839,6901028111263,南京赫门包装,3,16,16,14.31,1,8
15424385949308658316,6901028111263,南京赫门包装,3,16,16,14.31,1,8
15424385949308658316,6901028136679,金圣滕王阁盒装,2,10,10,8.8,1,8
154243859674419291573,6901028080514,钻石支荷花包装,1,48,48,36.04,21,8
154243858959621983155,6901028191043,白沙品包装,2,9.5,9.5,7.63,21,8
15424386155065789016,6958214616880,和畅叼嘴巴槟榔 30g,1,10,10,0,1,8
15424385967308657122,6901028136679,金圣滕王阁盒装,2,10,10,8.8,1,8
15424385967308657122,6901028111263,南京赫门包装,2,16,16,14.31,1,8
15424385983948652795,6901028136679,金圣滕王阁盒装,2,10,10,8.8,1,8
15424385983948652795,6901028111263,南京赫门包装,2,16,16,14.31,1,8
154242945029215399377,6901028063692,白沙红运当头包装,1,20,20,14.31,1,8
15424385714057048423,6907992821924,伊利冷饮冰工厂炫菠萝雪泥 80g,1,3,3,0,1,13
15424385714057048423,6931865103725,随意脆筒雪泥90g,2,1,1,0.8,1,4
15424386002128651338,6901028004046,双喜01包装,1,15,15,12.93,1,8
15424386002128651338,6901028111263,南京赫门包装,1,16,16,14.31,1,8
15424386002128651338,6901028136679,金圣滕王阁盒装,1,10,10,8.8,1,8
154243859957721982528,6930946900185,步步为赢牛汁素肠,1,2.5,2.5,0,1,4
154243859957721982528,6957789166882,多多麻辣香干,1,3.5,3.5,0,1,4
154243865678617553026,99999999-1,无码商品,1,15,15,0,1,0
15424386018708653290,6901028136679,金圣滕王阁盒装,1,10,10,8.8,1,8
15424386018708653290,6901028004046,双喜01包装,1,15,15,12.93,1,8
15424386018708653290,6901028046886,云烟包装,1,10,10,8.79,1,8
154243860463819298052,6901028227308,龙凤呈祥珍品包装,1,21,21,18.02,21,8
15424386035688656897,6901028111263,南京赫门包装,1,16,16,14.31,1,8
15424386035688656897,6901028136679,金圣滕王阁盒装,1,10,10,8.8,1,8
15424386055598653967,6901028111263,南京赫门包装,1,16,16,14.31,1,8
15424386072268657234,6901028111263,南京赫门包装,1,16,16,14.31,1,8
15424386072268657234,6901028004046,双喜01包装,1,15,15,12.93,1,8
15424386072268657234,6901028046886,云烟包装,1,10,10,8.79,1,8
154243860470919386785,6901668001863,100克优冠牛奶香脆纯正牛奶,1,4.5,4.5,2.99,1,0
154243860470919386785,6935284412918,106克卫龙大面筋,1,4,4,1.97,10,0
154243860470919386785,6971474790015,酷辣2代,1,3,3,1.6,1,0
154243860470919386785,6920907810707,70克呀土豆,1,5.5,5.5,3.93,10,0
15424386090158654799,6901028136679,金圣滕王阁盒装,2,10,10,8.8,1,8
154243860802916173156,6901028046886,云烟包装,1,11,11,8.79,1,8
154243860415220164887,99999999-1,无码商品,1,480,480,0,1,0
15424386106888651414,6901028004046,双喜01包装,1,15,15,12.93,1,8
15424386126166213524,6901844302210,28G味好美孜然粉,1,8.5,8.5,6.3,1,2
15424386126166213524,6907992512174,伊利果粒优酸乳芒果粒245ml,1,3.5,3.5,2.5,1,3
15424386126166213524,6901180906080,嘉士利早餐饼枣67g,1,3.5,3.5,2.45,1,8
15424386126166213524,30025,25元系列,0,50,50,40,1,17
154242493945911191646,6901028193498,芙蓉王包装,1,25,25,21.83,21,8
154243861064019152954,6901028191043,白沙品包装,10,8.217391304347826,9,7.63,21,8
154243861064019152954,6901028063692,白沙红运当头包装,30,18.26086956521739,20,14.31,21,8
15424386149267244977,6901028191043,白沙精品,1,10,10,7.63,1,3
154243861625519456632,99999999-1,无码商品,1,66,66,0,1,0
15424386200316069329,6921311189465,康师傅冰糖雪梨,1,3,3,2.2,1,4
15424386119607964007,6901028111263,南京(炫赫门),1,17,17,14.3,1,8
15424386656266414981,6936599800131,香飘飘鸡蛋片（大包）,1,4,4,2.8,1,8
154243862696716901366,6959544300036,保暖手套,1,10,10,0,1,0
154243866286521682657,6954767432076,雪碧清爽柠檬味汽水,1,3,3,0,1,0
154243866286521682657,6933441800134,湘阁酱鸭翅85g,1,5,5,0,1,0
15424386318437241160,6901028075862,牡丹(软),1,15,15,12.5,1,3
154243861301319382079,6901028207041,老利群,1,16,16,14.31,21,0
154243862924720594175,99999999-1,无码商品,1,21,21,0,1,0
154243863561920879099,6901668053527,奥利奥巧脆卷克力口味55g,1,5,5,0,10,3
154243863561920879099,6911316101012,比巴卜棉花泡泡糖葡萄味11g,1,2,2,0,10,8
154243863561920879099,6926019807802,红木筷,1,8,8,0,1,0
154243863615715053257,6901028191043,白沙品包装,1,9,9,7.63,1,8
154243863615715053257,6941596900166,数学本,1,2,2,0,1,0
154243863615715053257,6949753900264,泡椒凤爪,2,1,1,0,1,0
154243863615715053257,6951027300083,馋大嘴巴馋大嘴盐焗素鸡筋70克,1,1,1,0,1,0
154243863615715053257,6920907811995,呀！土豆烤鸡味·,1,3,3,0,1,0
154243862263711197129,6901028191043,白沙品包装,1,9,9,7.63,1,8
154243863977813067910,6901028005074,双喜年红条装,1,300,300,263,21,10
15424386611545785128,99999999-1,无码商品,1,1,1,0,1,0
15424386459479606615,6951027300083,馋大嘴巴盐焗素鸡筋70g,2,2,2,0.75,1,8
154243867755721666089,6924187851160,洽洽焦糖瓜108g,2,6.5,6.5,0,10,8
154243867755721666089,6909995103687,旺旺小小酥葱香鸡肉味0g,1,4,4,0,10,7
154243867755721666089,6947929617183,法丽兹抹茶慕斯巧克力味曲奇115g,1,7,7,0,1,0
154243867755721666089,6901668062086,趣多多巧克力饼95g,1,6.5,6.5,0,10,8
154243864744020278850,6901028187336,黄鹤楼8度,1,18,18,17,21,8
154243864744020278850,6901028010115,中南海硬黑8毫克条装,2,100,100,0,1,0
154243865027819456787,99999999-1,无码商品,1,5,5,0,1,0
154243864946516415890,6901028192729,白沙精品三代包装,1,15,15,12.93,1,8
154243864946516415890,6901028191043,白沙品包装,1,10,10,7.63,1,8
154243864946516415890,6901028191012,白沙包装,1,6.5,6.5,6.2,21,8
154243864906213061848,6901028221450,贵烟越条装,1,245,245,201.4,21,10
